img,name,direct,geschlecht,id,href,ageGroup,lastnamefirst,federalState,party,job,office,socials
/blueprint/servlet/resource/image/864724/3x4/108/144/5570539e8b9e183c944a862393d67a4f/8F0642B79294D784C2BEC55501EEE288/schmid_nils_gross.jpg,Dr. Nils Schmid,0,männlich,857958,/abgeordnete/biografien/S/schmid_nils-857958,50 - 54 Jahre,"Schmid, Dr. Nils",Baden-Württemberg,SPD,Jurist,Deutscher Bundestag,"[{'Homepage': 'https://www.nils-schmid.de/'}, {'Facebook': 'https://www.facebook.com/Nils.Schmid.SPD/'}, {'X': 'https://twitter.com/nilsschmid?lang=de'}, {'Instagram': 'https://www.instagram.com/nils.schmid.spd'}, {'Youtube': 'https://www.youtube.com/channel/UCvlTH9lXKCypzihbeAVdZXg'}]"
/blueprint/servlet/resource/image/864710/3x4/108/144/746cefbd50a0fd462233f66f03c8aa53/2CEDE2D8E50D9772F5DA86DA3BF83D83/schulz_uwe_gross.jpg,Uwe Schulz,0,männlich,857986,/abgeordnete/biografien/S/schulz_uwe-857986,60 - 64 Jahre,"Schulz, Uwe",Hessen,AfD,Leitender Angestellter,Deutscher Bundestag,"[{'Homepage': 'http://www.uweschulz.info'}, {'Facebook': 'http://www.facebook.com/uweschulzafd'}, {'X': 'https://twitter.com/Uwe_Schulz_AfD'}, {'Instagram': 'https://www.instagram.com/uwe_schulz_mdb/'}]"
/blueprint/servlet/resource/image/864632/3x4/108/144/5eb8a29aa59649859f5bbb9048b9c9cc/C48E71E2ECA3050EF6D8C30D5FD412B7/krichbaum_gunther_gross.jpg,Gunther Krichbaum,1,männlich,857620,/abgeordnete/biografien/K/krichbaum_gunther-857620,55 - 59 Jahre,"Krichbaum, Gunther",Baden-Württemberg,CDU/CSU,Wirtschaftsjurist,Deutscher Bundestag,"[{'Homepage': 'http://www.gunther-krichbaum.de/'}, {'Facebook': 'https://www.facebook.com/krichbaum.bundestag/'}]"
/blueprint/servlet/resource/image/864816/3x4/108/144/c711f2b7a45d3a65fd464d9f1ebaf257/A6917E6DCC35A1D49656236FA339089B/schmidt_dagmar_gross.jpg,Dagmar Schmidt,1,weiblich,857966,/abgeordnete/biografien/S/schmidt_dagmar-857966,50 - 54 Jahre,"Schmidt (Wetzlar), Dagmar",Hessen,SPD,Historikerin,Deutscher Bundestag,"[{'Homepage': 'http://www.dagmarschmidt.de'}, {'Facebook': 'http://www.facebook.com/dieschmidt'}, {'X': 'http://www.twitter.com/dieschmidt'}, {'Instagram': 'http://www.instagram.com/dieschmidt'}]"
/blueprint/servlet/resource/image/864788/3x4/108/144/30f316fd0a16c79ef0593a92e8f6e803/3E733906163306F3080757968C3D4BC5/seitz_thomas_gross.jpg,Thomas Seitz,0,männlich,858072,/abgeordnete/biografien/S/seitz_thomas-858072,55 - 59 Jahre,"Seitz, Thomas",Baden-Württemberg,AfD,Volljurist,Deutscher Bundestag,"[{'Homepage': 'http://thomas-seitz.net/'}, {'Facebook': 'https://www.facebook.com/Thomas.Seitz.AfD/'}, {'X': 'https://twitter.com/Th_Seitz_AfD'}, {'Instagram': 'https://www.instagram.com/mdbseitz/'}, {'Youtube': 'https://www.youtube.com/channel/UCYdSUCULMbm1NIVMOkR3FPA'}]"
/blueprint/servlet/resource/image/864630/3x4/108/144/c4a01a4da13f4c800d6023b9696ffc37/406D6BC0DB61DAE87378B532836A9018/krings_guenter_gross.jpg,Dr. Günter Krings,1,männlich,857610,/abgeordnete/biografien/K/krings_guenter-857610,50 - 54 Jahre,"Krings, Dr. Günter",Nordrhein-Westfalen,CDU/CSU,Jurist,Deutscher Bundestag,"[{'Homepage': 'http://www.guenter-krings.de/'}, {'Facebook': 'https://www.facebook.com/gunter.krings.cdu'}, {'Instagram': 'https://instagram.com/guenterkrings'}]"
/blueprint/servlet/resource/image/864722/3x4/108/144/ceba6ed05ddaef4f20c5d7bfc0c21b96/0D63391059D2CBE1D7EE01011491A7D9/schmidt_uwe_gross.jpg,Uwe Schmidt,1,männlich,857938,/abgeordnete/biografien/S/schmidt_uwe-857938,55 - 59 Jahre,"Schmidt, Uwe",Bremen,SPD,Hafenfacharbeiter,Deutscher Bundestag,"[{'Homepage': 'https://www.uwe-schmidt-mdb.de/'}, {'Instagram': 'https://instagram.com/uweschmidt.mdb'}, {'Facebook': 'https://www.facebook.com/schmidtmachts'}]"
/blueprint/servlet/resource/image/864786/3x4/108/144/e1562c988b3c5bc4ec444f0e334511d7/152A098A8410EA2E45FB17B536EBA24D/sichert_martin_gross.jpg,Martin Sichert,0,männlich,858038,/abgeordnete/biografien/S/sichert_martin-858038,40 - 44 Jahre,"Sichert, Martin",Bayern,AfD,Diplom-Kaufmann,Deutscher Bundestag,"[{'Facebook': 'https://www.facebook.com/sichertmartin'}, {'X': 'https://twitter.com/Martin_Sichert'}, {'Instagram': 'https://www.instagram.com/martinsichert'}, {'YouTube': 'https://www.youtube.com/c/MartinSichertMdB'}, {'Telegram': 'https://t.me/martinsichertinfo'}, {'Gettr': 'https://gettr.com/user/martinsichert'}, {'TikTok': 'https://www.tiktok.com/@sichertdeutschland'}]"
/blueprint/servlet/resource/image/870548/3x4/108/144/341b4fb89a1dda79ed0a03d5027e18ef/1D7B89993338E70007F4AB199AF8A14E/kuban_tilman_bild.jpg,Tilman Kuban,0,männlich,860800,/abgeordnete/biografien/K/kuban_tilman-860800,35 - 39 Jahre,"Kuban, Tilman",Niedersachsen,CDU/CSU,Rechtsanwalt,Deutscher Bundestag,"[{'Homepage': 'https://www.tilmankuban.de/'}, {'Facebook': 'https://www.facebook.com/kuban.tilman'}, {'X': 'https://twitter.com/tkuban96'}, {'Linkedin': 'https://de.linkedin.com/in/tilman-kuban-1a3749158'}, {'Instagram': 'https://www.instagram.com/tilmankuban_'}]"
/blueprint/servlet/resource/image/864720/3x4/108/144/f11915db6f33a541cc9fe515d2f32f0a/046E3CE8B85810A1B84FA340467C41E9/schneider_carsten_bild.jpg,Carsten Schneider,1,männlich,857990,/abgeordnete/biografien/S/schneider_carsten-857990,45 - 49 Jahre,"Schneider (Erfurt), Carsten",Thüringen,SPD,Bankkaufmann,Deutscher Bundestag,"[{'Homepage': 'http://www.carsten-schneider.de'}, {'Facebook': 'http://www.facebook.com/schneidercar'}, {'X': 'http://www.twitter.com/schneidercar'}, {'Instagram': 'http://www.instagram.com/schneidercar_spd'}]"
/blueprint/servlet/resource/image/864792/3x4/108/144/68744ee10b6bc0cd0bf7ac130521209b/8F4F5035D9B20E333494F7745DB4E63B/spaniel_dirk_gross.jpg,Dr. Dirk Spaniel,0,männlich,858024,/abgeordnete/biografien/S/spaniel_dirk-858024,50 - 54 Jahre,"Spaniel, Dr. Dirk",Baden-Württemberg,AfD,Diplom-Ingenieur,Deutscher Bundestag,"[{'Homepage': 'http://www.dirkspaniel.de'}, {'Facebook': 'https://www.facebook.com/spaniel.afd'}, {'X': 'https://twitter.com/dirkspaniel'}]"
/blueprint/servlet/resource/image/864390/3x4/108/144/8d287c5750f9b2a6687be5288e5239d4/758AEAB779848DCAACABA32EEEAE14B7/lange_ulrich_gross.png,Ulrich Lange,1,männlich,863316,/abgeordnete/biografien/L/lange_ulrich-863316,50 - 54 Jahre,"Lange, Ulrich",Bayern,CDU/CSU,Rechtsanwalt,Deutscher Bundestag,"[{'Homepage': 'http://www.ulrich-lange.info'}, {'Facebook': 'http://www.facebook.com/mdb.ulrich.lange'}, {'Instagram': 'http://www.instagram.com/ulrich.lange.mdb'}, {'X': 'https://twitter.com/UlrichLange'}]"
/blueprint/servlet/resource/image/866396/3x4/108/144/f1ea551e0ea2a0d68c6edcc5e09663c1/2339874C96B45F8B90E2638D4B8A477B/schneider_daniel.jpg,Daniel Schneider,1,männlich,860886,/abgeordnete/biografien/S/schneider_daniel-860886,45 - 49 Jahre,"Schneider, Daniel",Niedersachsen,SPD,Kulturveranstalter,Deutscher Bundestag,"[{'Homepage': 'http://www.schneider-cuxhaven.de'}, {'Facebook': 'http://www.facebook.com/danielschneidercuxhaven'}, {'X': 'http://www.twitter.com/schneider_cux'}, {'Instagram': 'http://www.instagram.com/danielschneidercuxhaven'}]"
/blueprint/servlet/resource/image/864802/3x4/108/144/8c88f95ec5db42d681ce84b55e2a7eea/4BB6B2852A4D197E18AE3B9B364ABC60/springer_rene_gross.jpg,René Springer,0,männlich,858058,/abgeordnete/biografien/S/springer_rene-858058,40 - 44 Jahre,"Springer, René",Brandenburg,AfD,Politikwissenschaftler,Deutscher Bundestag,"[{'Homepage': 'http://rene-springer.info/'}, {'Facebook': 'https://www.facebook.com/springer.rene/'}, {'X': 'https://twitter.com/Rene_Springer'}]"
/blueprint/servlet/resource/image/874132/3x4/108/144/430d3c055339bbb82c859850258d034/F48C152EFE579ADFE4C9548580179256/laschet_armin.jpg,Armin Laschet,0,männlich,860940,/abgeordnete/biografien/L/laschet_armin-860940,60 - 64 Jahre,"Laschet, Armin",Nordrhein-Westfalen,CDU/CSU,Ministerpräsident a. D.,Deutscher Bundestag,[]
/blueprint/servlet/resource/image/862376/3x4/108/144/f57d755872084d5b265a9780432f0f25/2321616B5B4CE549B27889E79F0BAA3F/scholz_olaf.jpg,Olaf Scholz,1,männlich,860468,/abgeordnete/biografien/S/scholz_olaf-860468,65 - 69 Jahre,"Scholz, Olaf",Brandenburg,SPD,Rechtsanwalt,Deutscher Bundestag,"[{'Homepage': 'https://olaf-scholz.spd.de/start'}, {'Facebook': 'https://www.facebook.com/olafscholz'}, {'X': 'https://twitter.com/OlafScholz'}, {'Instagram': 'https://www.instagram.com/olafscholz/'}]"
/blueprint/servlet/resource/image/873938/3x4/108/144/8c11ed1f8bf6d3a5dc76667de0b167ff/E222ECEC71D26FBF84292598E7FD42F1/stoeber_klaus.jpg,Klaus Stöber,1,männlich,863310,/abgeordnete/biografien/S/stoeber_klaus-863310,60 - 64 Jahre,"Stöber, Klaus",Thüringen,AfD,Steuerberater,Deutscher Bundestag,"[{'Homepage': 'https://www.klausstoeber.de/'}, {'Facebook': 'https://www.facebook.com/klaus.stoeber.afd/'}, {'YouTube': 'https://www.youtube.com/channel/UCCXij4YkUFDvg23_rOGj63g'}, {'Telegram': 'https://t.me/klausstoeber'}]"
/blueprint/servlet/resource/image/864434/3x4/108/144/93b76ee406084019e5b63d84ad0b4f83/5107FB4E5B1A3D728CDEEA740E933110/launert_silke_gross.jpg,Dr. Silke Launert,1,weiblich,857690,/abgeordnete/biografien/L/launert_silke-857690,45 - 49 Jahre,"Launert, Dr. Silke",Bayern,CDU/CSU,,Deutscher Bundestag,"[{'Homepage': 'http://www.silke-launert.de'}, {'Facebook': 'http://www.facebook.com/launert.silke'}, {'X': 'http://www.twitter.com/DrLaunert'}, {'LinkedIn': 'http://www.linkedin.com/in/silke-launert-49488112b'}, {'Instagram': 'http://www.instagram.com/silkelaunert'}]"
/blueprint/servlet/resource/image/864716/3x4/108/144/e9cc84e878037fd73cd63b7b14a74ec4/34EA7EA405D994CACE60D6114766A957/schraps_johannes_gross.jpg,Johannes Schraps,1,männlich,857996,/abgeordnete/biografien/S/schraps_johannes-857996,40 - 44 Jahre,"Schraps, Johannes",Niedersachsen,SPD,Politikwissenschaftler (M.A.),Deutscher Bundestag,"[{'Homepage': 'http://www.johannes-schraps.de'}, {'Facebook': 'http://facebook.com/johannes.schraps.spd'}, {'X': 'https://twitter.com/jojoschraps'}, {'Instagram': 'https://www.instagram.com/jojoschraps/'}]"
/blueprint/servlet/resource/image/864782/3x4/108/144/94d07091bf607259c69e63f60e6ac590/73FFBB6F678120159FEFE16BBC8F83EC/storch_beatrix_gross.jpg,Beatrix von Storch,0,weiblich,858070,/abgeordnete/biografien/S/storch_beatrix-858070,50 - 54 Jahre,"Storch, Beatrix von",Berlin,AfD,Rechtsanwältin,Deutscher Bundestag,"[{'Homepage': 'https://beatrixvonstorch.de/'}, {'Facebook': 'https://www.facebook.com/BeatrixVonStorch/'}, {'X': 'https://twitter.com/Beatrix_vStorch'}, {'Instagram': 'https://www.instagram.com/beatrix.von.storch/'}]"
/blueprint/servlet/resource/image/864428/3x4/108/144/d3ec6a22ef828147a0c88d94e798ab16/ED106638A8D8FBCF73FA84B96B76AD9D/lehmann_jens_gross.jpg,Jens Lehmann,1,männlich,857694,/abgeordnete/biografien/L/lehmann_jens-857694,55 - 59 Jahre,"Lehmann, Jens",Sachsen,CDU/CSU,Erzieher,Deutscher Bundestag,"[{'Homepage': 'http://www.jenslehmannleipzig.de/'}, {'Facebook': 'https://www.facebook.com/JensLehmannLeipzig'}, {'Instagram': 'https://www.instagram.com/jenslehmann.Leipzig/'}]"
/blueprint/servlet/resource/image/862628/3x4/108/144/614600949734dd3ff69831b184ff11a0/210F7C9974AD4A6620EB9173DBE661BA/schreider_christian.png,Christian Schreider,1,männlich,861204,/abgeordnete/biografien/S/schreider_christian-861204,50 - 54 Jahre,"Schreider, Christian",Rheinland-Pfalz,SPD,Jurist,Deutscher Bundestag,"[{'Homepage': 'https://christian-schreider.de/'}, {'Facebook': 'https://www.facebook.com/christian.schreider'}, {'Instagram': 'https://www.instagram.com/chris_schreider/?hl=de'}]"
/blueprint/servlet/resource/image/864266/3x4/108/144/4a661e4cbe132ba97c69185c4243ee89/8280BCD2403AB81BD118B97B5346119B/weidel_alice_gross.jpg,Dr. Alice Weidel,0,weiblich,858184,/abgeordnete/biografien/W/weidel_alice-858184,45 - 49 Jahre,"Weidel, Dr. Alice",Baden-Württemberg,AfD,"Diplom-Kauffrau, Diplom-Volkswirtin",Deutscher Bundestag,"[{'Homepage': 'https://www.alice-weidel.de/'}, {'Facebook': 'https://www.facebook.com/aliceweidel/'}, {'X': 'https://twitter.com/Alice_Weidel'}, {'Instagram': 'https://www.instagram.com/alice.weidel'}]"
/blueprint/servlet/resource/image/864420/3x4/108/144/49d424f00ff895141837c9ca1d22ed43/0D8B5A9863A0C872CA1D7B40CB731781/lehrieder_paul_gross.jpg,Paul Lehrieder,1,männlich,857676,/abgeordnete/biografien/L/lehrieder_paul-857676,60 - 64 Jahre,"Lehrieder, Paul",Bayern,CDU/CSU,Rechtsanwalt,Deutscher Bundestag,"[{'Homepage': 'http://www.paul-lehrieder.de/'}, {'Facebook': 'https://www.facebook.com/paullehriedermdb'}, {'Instagram': 'https://www.instagram.com/paul.lehrieder'}]"
/blueprint/servlet/resource/image/864712/3x4/108/144/cd2c322cbfac1c900abb7e8b0134fbc4/D04AF29BD25D02BF9C74CFC0D3838C3F/schrodi_michael_gross.jpg,Michael Schrodi,0,männlich,857998,/abgeordnete/biografien/S/schrodi_michael-857998,45 - 49 Jahre,"Schrodi, Michael",Bayern,SPD,Studienrat,Deutscher Bundestag,"[{'Homepage': 'http://www.michael-schrodi.de'}, {'Facebook': 'http://www.facebook.com/m.schrodi'}, {'X': 'http://www.twitter.com/mischrodi'}, {'Instagram': 'http://www.instagram.com/michaelschrodi'}]"
/blueprint/servlet/resource/image/864250/3x4/108/144/7cf06990934a997f55132760b93b171/6F6123B832852FB38A647498266267A5/weyel_harald_gross.jpg,Prof. Dr. Harald Weyel,0,männlich,858182,/abgeordnete/biografien/W/weyel_harald-858182,60 - 64 Jahre,"Weyel, Prof. Dr. Harald",Nordrhein-Westfalen,AfD,Professor der Betriebswirtschaft,Deutscher Bundestag,"[{'Homepage': 'https://harald-weyel.de/'}, {'Facebook': 'https://de-de.facebook.com/H.Weyel/'}, {'X': 'https://twitter.com/h_weyel?lang=de'}]"
/blueprint/servlet/resource/image/864430/3x4/108/144/8d4c2e16d42d6f81157a5298d3884ab8/252ED32F322E0E14D5BA64C58787B1F7/leikert_katja_gross.jpg,Dr. Katja Leikert,0,weiblich,857650,/abgeordnete/biografien/L/leikert_katja-857650,45 - 49 Jahre,"Leikert, Dr. Katja",Hessen,CDU/CSU,Politikwissenschaftlerin,Deutscher Bundestag,"[{'Homepage': 'http://www.katja-leikert.com/'}, {'Facebook': 'https://www.facebook.com/leikertkatja'}, {'X': 'https://www.twitter.com/KLeikert'}, {'LinkedIn': 'https://www.linkedin.com/in/katja-i-leikert'}, {'Instagram': 'https://www.instagram.com/katja.leikert'}]"
/blueprint/servlet/resource/image/864706/3x4/108/144/ced249ed491fa17530b7d7a12e2888e9/10F5E139376C54707C4D8714986D5E40/schwabe_frank_bild.jpg,Frank Schwabe,1,männlich,857980,/abgeordnete/biografien/S/schwabe_frank-857980,50 - 54 Jahre,"Schwabe, Frank",Nordrhein-Westfalen,SPD,,Deutscher Bundestag,"[{'Homepage': 'http://www.frank-schwabe.de'}, {'Facebook': 'https://www.facebook.com/frankschwabe.spd'}, {'X': 'https://twitter.com/FrankSchwabe'}, {'Instagram': 'https://www.instagram.com/frank.schwabe/?hl=de'}, {'Tiktok': 'https://www.tiktok.com/@frank.schwabe?lang=de-DE'}]"
/blueprint/servlet/resource/image/864244/3x4/108/144/a33bc49eddf9663248de1a99bf404bb9/6CAA41EB97F92C1731BDA90AD2A91E68/wiehle_wolfgang_gross.jpg,Wolfgang Wiehle,0,männlich,858168,/abgeordnete/biografien/W/wiehle_wolfgang-858168,55 - 59 Jahre,"Wiehle, Wolfgang",Bayern,AfD,Diplom-Informatiker,Deutscher Bundestag,"[{'Homepage': 'https://www.wolfgang-wiehle.de/'}, {'Facebook': 'https://www.facebook.com/W.Wiehle/'}, {'X': 'https://twitter.com/wolfgangwiehle?lang=de'}, {'Linkedin': 'https://www.linkedin.com/in/wolfgang-wiehle-56ba5883/'}]"
/blueprint/servlet/resource/image/864444/3x4/108/144/7bc927f43daccec6ad28d77ad673e710/75F951034D79C5B80B8AAF8C192D4200/lenz_andreas_bild.jpg,Dr. Andreas Lenz,1,männlich,857656,/abgeordnete/biografien/L/lenz_andreas-857656,40 - 44 Jahre,"Lenz, Dr. Andreas",Bayern,CDU/CSU,Diplom-Betriebswirt (FH),Deutscher Bundestag,"[{'Homepage': 'http://www.andreas-lenz.info'}, {'Facebook': 'https://www.facebook.com/andreas.lenz.bundestag'}, {'X': 'http://twitter.com/DerLenzMdB'}, {'Instagram': 'http://www.instagram.com/andreas.lenz.bundestag'}]"
/blueprint/servlet/resource/image/864766/3x4/108/144/319f9d5d154241972cfa567bccb9c9b3/51921BD329B5C5618DEA16D5271520F8/schwarz_andreas_gross.jpg,Andreas Schwarz,0,männlich,857988,/abgeordnete/biografien/S/schwarz_andreas-857988,55 - 59 Jahre,"Schwarz, Andreas",Bayern,SPD,Diplom-Betriebswirt (FH),Deutscher Bundestag,"[{'Homepage': 'http://www.spd-schwarz.de'}, {'Facebook': 'https://www.facebook.com/andreas.schwarz.spd'}, {'X': 'https://twitter.com/Schwarz_MdB'}, {'Instagram': 'https://www.instagram.com/andreas.schwarz.mdb/'}]"
/blueprint/servlet/resource/image/864234/3x4/108/144/dfec28db2c243bcc1a829f96be23e25/8DA454A8EDF5E26045B4B237068D8108/wirth_christian_bild.jpg,Dr. Christian Wirth,0,männlich,858172,/abgeordnete/biografien/W/wirth_christian-858172,60 - 64 Jahre,"Wirth, Dr. Christian",Saarland,AfD,Rechtsanwalt,Deutscher Bundestag,"[{'Facebook': 'http://facebook.com/christianwirthmdb'}, {'X': 'http://twitter.com/ChrWirthMdB'}, {'Instagram': 'http://instagram.com/dr.christian_wirth_mdb'}]"
/blueprint/servlet/resource/image/864392/3x4/108/144/69086b00b6913a3cc1f07a97964779e4/107CCF8815EB02E06E24085FE06CF483/lindholz_andrea_gross.jpg,Andrea Lindholz,1,weiblich,857700,/abgeordnete/biografien/L/lindholz_andrea-857700,50 - 54 Jahre,"Lindholz, Andrea",Bayern,CDU/CSU,Rechtsanwältin,Deutscher Bundestag,"[{'Homepage': 'https://www.lindholz.de'}, {'Facebook': 'https://www.facebook.com/andrea.lindholz/'}, {'X': 'https://www.twitter.com/Andrea Lindholz/'}, {'Instagram': 'https://www.instagram.com/Andrea%20Lindholz/'}]"
/blueprint/servlet/resource/image/864702/3x4/108/144/a1b459a06ed705291a5c034dd78dab6f/FB6F7D21FF6FAA9E00CBAFE60B17D7E3/schwarzeluehr_sutter_rita_gross.jpg,Rita Schwarzelühr-Sutter,0,weiblich,857994,/abgeordnete/biografien/S/schwarzeluehr-sutter_rita-857994,60 - 64 Jahre,"Schwarzelühr-Sutter, Rita",Baden-Württemberg,SPD,Diplom-Betriebswirtin,Deutscher Bundestag,"[{'Homepage': 'https://xn--schwarzelhr-sutter-u6b.de/'}, {'Facebook': 'https://www.facebook.com/schwarzeluehrsutter/'}, {'X': 'https://twitter.com/rischwasu?lang=en'}, {'Instagram': 'https://www.instagram.com/rischwasu/'}]"
/blueprint/servlet/resource/image/873960/3x4/108/144/1779a384498b2eb1142123c2568664b2/F29578F8634199E2C5BABE20EBD29B56/wundrak_joachim.jpg,Joachim Wundrak,0,männlich,861462,/abgeordnete/biografien/W/wundrak_joachim-861462,65 - 69 Jahre,"Wundrak, Joachim",Niedersachsen,AfD,Generalleutnant a.D.,Deutscher Bundestag,"[{'Homepage': 'https://joachimwundrak.com'}, {'Facebook': 'https://facebook.com/Joachim-Wundrak-101503271893759/'}, {'X': 'https://twitter.com/joachimwundrak'}, {'Instagram': 'https://instagram.com/joachimwundrak?ntm_medium=copy_link'}]"
/blueprint/servlet/resource/image/864406/3x4/108/144/ea66ec76433f4333bd0a0f27a382d6bd/270EECCC385CFE19633F756C8520105E/linnemann_carsten_gross.jpg,Dr. Carsten Linnemann,1,männlich,857688,/abgeordnete/biografien/L/linnemann_carsten-857688,45 - 49 Jahre,"Linnemann, Dr. Carsten",Nordrhein-Westfalen,CDU/CSU,Diplom-Volkswirt,Deutscher Bundestag,"[{'Homepage': 'http://www.carsten-linnemann.de'}, {'Facebook': 'http://facebook.com/carsten.linnemann.3/'}, {'Instagram': 'https://www.instagram.com/carsten_linnemann/'}]"
/blueprint/servlet/resource/image/862630/3x4/108/144/acace1b5eb1ed2e387f44a1c004df21f/93D0BAAE571E7006A43752510B3823BD/schulze_svenja.jpg,Svenja Schulze,0,weiblich,860968,/abgeordnete/biografien/S/schulze_svenja-860968,55 - 59 Jahre,"Schulze, Svenja",Nordrhein-Westfalen,SPD,Unternehmensberaterin,Deutscher Bundestag,"[{'Homepage': 'https://svenja-schulze.de/'}, {'Facebook': 'https://www.facebook.com/svenja.schulze'}, {'X': 'https://twitter.com/SvenjaSchulze68'}]"
/blueprint/servlet/resource/image/866276/3x4/108/144/85b2a94b3d74808e5fed757658cb9857/3A7097482C137B490EA680F9B1812B5A/ziegler_kay-uwe_gross.jpg,Kay-Uwe Ziegler,1,männlich,863322,/abgeordnete/biografien/Z/ziegler_kay-863322,60 - 64 Jahre,"Ziegler, Kay-Uwe",Sachsen-Anhalt,AfD,"Kaufmann,  Geschäftsführer",Deutscher Bundestag,"[{'homepage': 'https://kay-uwe-ziegler.de/'}, {'Facebook': 'https://www.facebook.com/KayUweZiegler71'}, {'X': 'https://twitter.com/KayUweZiegler71'}, {'Instagram': 'https://www.instagram.com/kayuweziegler71/'}]"
/blueprint/servlet/resource/image/864408/3x4/108/144/342f2a5e4bffc6114c711ab62557004d/09396A2E01014CC18F7F1DFA3E40321D/lips_patricia_gross.jpg,Patricia Lips,0,weiblich,857666,/abgeordnete/biografien/L/lips_patricia-857666,60 - 64 Jahre,"Lips, Patricia",Hessen,CDU/CSU,Handelsfachwirtin,Deutscher Bundestag,"[{'Homepage': 'http://www.patricia-lips.de'}, {'Facebook': 'https://de-de.facebook.com/bundestag.lips/'}, {'Instagram': 'https://www.instagram.com/patricia.lips.mdb/'}]"
/blueprint/servlet/resource/image/864704/3x4/108/144/170d307c0451e4c2d4b51a560d6ea864/E3D6E7159A0D0B262E40920A0185D26E/schwartze_stefan_gross.jpg,Stefan Schwartze,1,männlich,857984,/abgeordnete/biografien/S/schwartze_stefan-857984,45 - 49 Jahre,"Schwartze, Stefan",Nordrhein-Westfalen,SPD,Industriemechaniker,Deutscher Bundestag,"[{'Homepage': 'http://www.stefan-schwartze.de/'}, {'Facebook': 'https://www.facebook.com/stefan.schwartze/'}, {'X': 'https://twitter.com/s_schwartze'}, {'Instagram': 'https://instagram.com/stefan_schwartze'}]"
